Customer ID,Recency,Frequency,Monetary,City,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment_Name
17269.0,381,1,537.46,Tanger,4,1,2,412,0,Clients Réguliers
17270.0,464,2,604.4,Tanger,4,2,2,422,0,Clients Réguliers
17271.0,731,1,210.39,Casablanca,4,1,1,411,0,Clients Réguliers
17272.0,37,4,2148.63,Rabat,2,3,3,233,2,Clients à Risque / Perdus
17273.0,419,1,141.12,Rabat,4,1,1,411,0,Clients Réguliers
17274.0,30,2,577.38,Kenitra,2,2,2,222,2,Clients à Risque / Perdus
17275.0,378,1,114.52,Casablanca,4,1,1,411,0,Clients Réguliers
17276.0,397,1,508.39,Casablanca,4,1,2,412,0,Clients Réguliers
17277.0,223,2,1065.3500000000001,Tanger,3,2,3,323,2,Clients à Risque / Perdus
17278.0,237,2,271.24,Tanger,3,2,1,321,2,Clients à Risque / Perdus
17279.0,53,1,187.82999999999998,Agadir,2,1,1,211,2,Clients à Risque / Perdus
17280.0,433,1,118.85999999999999,Casablanca,4,1,1,411,0,Clients Réguliers
17281.0,369,6,797.8499999999999,Marrakech,3,3,2,332,0,Clients Réguliers
17282.0,125,5,2339.66,Marrakech,3,3,4,334,2,Clients à Risque / Perdus
17283.0,374,1,188.46,Rabat,3,1,1,311,0,Clients Réguliers
17284.0,55,8,2793.16,Tétouan,2,4,4,244,2,Clients à Risque / Perdus
17285.0,623,2,428.34,Agadir,4,2,2,422,0,Clients Réguliers
17286.0,17,3,395.48,Rabat,1,3,2,132,2,Clients à Risque / Perdus
17287.0,21,21,4111.96,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
17288.0,4,11,2499.98,Tanger,1,4,4,144,2,Clients à Risque / Perdus
17289.0,27,9,2079.39,Rabat,2,4,3,243,2,Clients à Risque / Perdus
17290.0,11,7,1329.23,Tétouan,1,4,3,143,2,Clients à Risque / Perdus
17291.0,304,1,550.8000000000001,Fès,3,1,2,312,0,Clients Réguliers
17292.0,467,2,271.75,Marrakech,4,2,1,421,0,Clients Réguliers
17293.0,3,17,3774.23,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
17294.0,664,2,467.78999999999996,Rabat,4,2,2,422,0,Clients Réguliers
17295.0,24,3,556.95,Rabat,1,3,2,132,2,Clients à Risque / Perdus
17296.0,725,1,338.13,Tanger,4,1,1,411,0,Clients Réguliers
17297.0,12,1,131.78,Marrakech,1,1,1,111,2,Clients à Risque / Perdus
17298.0,96,5,957.5600000000001,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
17299.0,7,6,1016.08,Kenitra,1,3,3,133,2,Clients à Risque / Perdus
17300.0,386,2,393.64,Casablanca,4,2,2,422,0,Clients Réguliers
17301.0,16,2,330.43,Tanger,1,2,1,121,2,Clients à Risque / Perdus
17302.0,10,5,1135.63,Tétouan,1,3,3,133,2,Clients à Risque / Perdus
17303.0,356,1,250.04,Casablanca,3,1,1,311,0,Clients Réguliers
17304.0,529,1,111.5,Oujda,4,1,1,411,0,Clients Réguliers
17305.0,644,1,2135.46,Rabat,4,1,3,413,0,Clients Réguliers
17306.0,6,21,9782.35,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17307.0,390,11,3999.8900000000003,Kenitra,4,4,4,444,0,Clients Réguliers
17308.0,388,2,4511.76,Agadir,4,2,4,424,0,Clients Réguliers
17309.0,90,3,330.59000000000003,Casablanca,2,3,1,231,2,Clients à Risque / Perdus
17310.0,382,2,1025.1,Tanger,4,2,3,423,0,Clients Réguliers
17311.0,73,6,3566.56,Fès,2,3,4,234,2,Clients à Risque / Perdus
17312.0,134,3,644.3,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
17313.0,26,1,2328.84,Casablanca,1,1,4,114,2,Clients à Risque / Perdus
17314.0,20,17,4904.43,Agadir,1,4,4,144,2,Clients à Risque / Perdus
17315.0,13,42,9460.42,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17316.0,415,1,124.45,Meknès,4,1,1,411,0,Clients Réguliers
17317.0,41,3,2600.34,Marrakech,2,3,4,234,2,Clients à Risque / Perdus
17318.0,721,1,164.28,Agadir,4,1,1,411,0,Clients Réguliers
17319.0,664,1,29.1,Meknès,4,1,1,411,0,Clients Réguliers
17320.0,95,6,2895.77,Casablanca,2,3,4,234,2,Clients à Risque / Perdus
17321.0,3,6,1741.18,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
17322.0,371,5,922.59,Rabat,3,3,3,333,0,Clients Réguliers
17323.0,10,12,1565.59,Rabat,1,4,3,143,2,Clients à Risque / Perdus
17324.0,13,12,2301.87,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
17325.0,276,3,609.5699999999999,Fès,3,3,2,332,0,Clients Réguliers
17326.0,403,2,321.95,Oujda,4,2,1,421,0,Clients Réguliers
17327.0,405,2,152.35,Rabat,4,2,1,421,0,Clients Réguliers
17328.0,668,1,104.7,Oujda,4,1,1,411,0,Clients Réguliers
17329.0,9,5,1004.4300000000001,Tanger,1,3,3,133,2,Clients à Risque / Perdus
17330.0,18,4,423.8,Rabat,1,3,2,132,2,Clients à Risque / Perdus
17331.0,119,1,175.2,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
17332.0,523,5,838.27,Agadir,4,3,2,432,0,Clients Réguliers
17333.0,81,1,494.25,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
17334.0,297,3,635.15,Casablanca,3,3,2,332,0,Clients Réguliers
17335.0,379,2,508.0,Kenitra,4,2,2,422,0,Clients Réguliers
17336.0,467,1,81.12,Tanger,4,1,1,411,0,Clients Réguliers
17337.0,146,4,2027.8700000000001,Meknès,3,3,3,333,2,Clients à Risque / Perdus
17338.0,12,17,12142.57,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
17339.0,89,3,362.36,Kenitra,2,3,2,232,2,Clients à Risque / Perdus
17340.0,25,18,22404.82,Fès,1,4,4,144,2,Clients à Risque / Perdus
17341.0,152,5,1889.83,Rabat,3,3,3,333,2,Clients à Risque / Perdus
17342.0,375,4,1227.54,Casablanca,3,3,3,333,0,Clients Réguliers
17343.0,350,6,1259.94,Casablanca,3,3,3,333,0,Clients Réguliers
17344.0,42,2,468.11,Tétouan,2,2,2,222,2,Clients à Risque / Perdus
17345.0,10,10,1604.68,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
17346.0,7,25,5185.91,Tétouan,1,4,4,144,2,Clients à Risque / Perdus
17347.0,82,1,228.96,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
17348.0,10,9,2476.41,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17349.0,174,5,852.25,Fès,3,3,2,332,2,Clients à Risque / Perdus
17350.0,3,7,1906.041,Casablanca,1,4,3,143,2,Clients à Risque / Perdus
17351.0,31,12,1988.23,Oujda,2,4,3,243,2,Clients à Risque / Perdus
17352.0,691,1,36.25,Marrakech,4,1,1,411,0,Clients Réguliers
17353.0,124,4,3242.0,Casablanca,3,3,4,334,2,Clients à Risque / Perdus
17354.0,46,4,3143.46,Rabat,2,3,4,234,2,Clients à Risque / Perdus
17355.0,381,1,285.11,Casablanca,4,1,1,411,0,Clients Réguliers
17356.0,307,5,946.47,Marrakech,3,3,3,333,0,Clients Réguliers
17357.0,19,2,388.14,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
17358.0,298,5,866.05,Meknès,3,3,2,332,0,Clients Réguliers
17359.0,6,2,284.46,Casablanca,1,2,1,121,2,Clients à Risque / Perdus
17360.0,13,6,1231.3799999999999,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
17361.0,44,5,880.64,Agadir,2,3,2,232,2,Clients à Risque / Perdus
17362.0,234,7,1024.04,Casablanca,3,4,3,343,2,Clients à Risque / Perdus
17363.0,390,3,940.86,Marrakech,4,3,3,433,0,Clients Réguliers
17364.0,2,26,11649.9,Tanger,1,4,4,144,2,Clients à Risque / Perdus
17365.0,8,15,8224.98,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
17366.0,427,2,1096.24,Casablanca,4,2,3,423,0,Clients Réguliers
17367.0,233,1,168.4,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
17368.0,18,14,2826.14,Agadir,1,4,4,144,2,Clients à Risque / Perdus
17369.0,451,1,979.1999999999999,Marrakech,4,1,3,413,0,Clients Réguliers
17370.0,68,4,446.18,Tanger,2,3,2,232,2,Clients à Risque / Perdus
17371.0,12,6,662.55,Tanger,1,3,2,132,2,Clients à Risque / Perdus
17372.0,36,28,4377.56,Kenitra,2,4,4,244,2,Clients à Risque / Perdus
17373.0,35,7,1167.5,Meknès,2,4,3,243,2,Clients à Risque / Perdus
17374.0,214,3,727.11,Rabat,3,3,2,332,2,Clients à Risque / Perdus
17375.0,194,4,660.55,Kenitra,3,3,2,332,2,Clients à Risque / Perdus
17376.0,66,4,453.64,Marrakech,2,3,2,232,2,Clients à Risque / Perdus
17377.0,19,78,18319.41,Tétouan,1,4,4,144,1,VIP / Champions
17378.0,369,1,10.95,Casablanca,3,1,1,311,0,Clients Réguliers
17379.0,6,1,404.66,Rabat,1,1,2,112,2,Clients à Risque / Perdus
17380.0,429,3,645.0,Rabat,4,3,2,432,0,Clients Réguliers
17381.0,4,38,40002.37,Agadir,1,4,4,144,2,Clients à Risque / Perdus
17382.0,61,8,902.28,Casablanca,2,4,3,243,2,Clients à Risque / Perdus
17383.0,448,1,110.69999999999999,Fès,4,1,1,411,0,Clients Réguliers
17384.0,14,3,507.55,Agadir,1,3,2,132,2,Clients à Risque / Perdus
17385.0,10,1,261.11,Marrakech,1,1,1,111,2,Clients à Risque / Perdus
17386.0,3,7,2812.77,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
17387.0,15,2,784.11,Agadir,1,2,2,122,2,Clients à Risque / Perdus
17388.0,73,11,2691.57,Agadir,2,4,4,244,2,Clients à Risque / Perdus
17389.0,9,58,51347.9,Marrakech,1,4,4,144,1,VIP / Champions
17390.0,416,1,149.3,Agadir,4,1,1,411,0,Clients Réguliers
17391.0,159,2,508.8,Oujda,3,2,2,322,2,Clients à Risque / Perdus
17392.0,302,3,626.56,Agadir,3,3,2,332,0,Clients Réguliers
17393.0,406,2,381.15,Meknès,4,2,2,422,0,Clients Réguliers
17394.0,214,1,203.86999999999998,Casablanca,3,1,1,311,2,Clients à Risque / Perdus
17395.0,503,1,97.5,Meknès,4,1,1,411,0,Clients Réguliers
17396.0,34,14,8807.1,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17397.0,17,3,1233.18,El Jadida,1,3,3,133,2,Clients à Risque / Perdus
17398.0,110,3,653.38,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
17400.0,121,8,4677.05,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
17401.0,536,1,114.85,Rabat,4,1,1,411,0,Clients Réguliers
17402.0,26,22,4809.38,Oujda,1,4,4,144,2,Clients à Risque / Perdus
17403.0,31,2,400.57,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
17404.0,21,22,47543.12,Tanger,1,4,4,144,2,Clients à Risque / Perdus
17405.0,68,2,883.01,Agadir,2,2,2,222,2,Clients à Risque / Perdus
17406.0,328,13,4905.05,Rabat,3,4,4,344,0,Clients Réguliers
17407.0,407,1,552.9,Rabat,4,1,2,412,0,Clients Réguliers
17408.0,159,3,316.09000000000003,Casablanca,3,3,1,331,2,Clients à Risque / Perdus
17409.0,180,10,7793.51,Meknès,3,4,4,344,2,Clients à Risque / Perdus
17410.0,11,5,1214.72,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
17411.0,7,5,1425.38,Tétouan,1,3,3,133,2,Clients à Risque / Perdus
17412.0,19,15,4231.12,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17413.0,400,2,560.14,Tanger,4,2,2,422,0,Clients Réguliers
17414.0,39,6,2249.52,Agadir,2,3,3,233,2,Clients à Risque / Perdus
17415.0,75,1,507.84,El Jadida,2,1,2,212,2,Clients à Risque / Perdus
17416.0,25,22,17298.45,Meknès,1,4,4,144,2,Clients à Risque / Perdus
17417.0,544,1,164.18,Agadir,4,1,1,411,0,Clients Réguliers
17418.0,38,3,670.0600000000001,Tétouan,2,3,2,232,2,Clients à Risque / Perdus
17419.0,6,18,6500.52,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17420.0,45,6,1084.43,Marrakech,2,3,3,233,2,Clients à Risque / Perdus
17421.0,381,3,1059.41,Meknès,4,3,3,433,0,Clients Réguliers
17422.0,11,11,3594.76,Tanger,1,4,4,144,2,Clients à Risque / Perdus
17423.0,41,3,1118.95,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
17425.0,14,2,759.17,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
17426.0,3,13,8077.77,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17427.0,67,1,100.8,Rabat,2,1,1,211,2,Clients à Risque / Perdus
17428.0,17,44,31404.16,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
17429.0,123,5,1357.46,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
17430.0,28,4,735.17,Tanger,2,3,2,232,2,Clients à Risque / Perdus
17431.0,308,1,403.3,Kenitra,3,1,2,312,0,Clients Réguliers
17432.0,13,9,1751.39,Fès,1,4,3,143,2,Clients à Risque / Perdus
17433.0,83,2,569.96,Tanger,2,2,2,222,2,Clients à Risque / Perdus
17434.0,4,6,2052.48,Meknès,1,3,3,133,2,Clients à Risque / Perdus
17435.0,406,1,331.35,Rabat,4,1,1,411,0,Clients Réguliers
17436.0,222,4,440.15999999999997,Tétouan,3,3,2,332,2,Clients à Risque / Perdus
17437.0,525,1,373.17,Agadir,4,1,2,412,0,Clients Réguliers
17438.0,249,5,1422.77,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
17439.0,651,1,325.74,Marrakech,4,1,1,411,0,Clients Réguliers
17440.0,152,4,323.58,Tanger,3,3,1,331,2,Clients à Risque / Perdus
17441.0,727,1,293.35,El Jadida,4,1,1,411,0,Clients Réguliers
17442.0,32,15,4620.3,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17443.0,215,1,534.24,Rabat,3,1,2,312,2,Clients à Risque / Perdus
17444.0,143,3,2940.04,Tanger,3,3,4,334,2,Clients à Risque / Perdus
17446.0,172,2,120.9,Casablanca,3,2,1,321,2,Clients à Risque / Perdus
17447.0,35,2,541.53,Kenitra,2,2,2,222,2,Clients à Risque / Perdus
17448.0,492,46,14556.97,Marrakech,4,4,4,444,0,Clients Réguliers
17449.0,40,12,4525.46,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17450.0,3,51,246973.09,El Jadida,1,4,4,144,1,VIP / Champions
17451.0,11,6,1427.22,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
17453.0,13,2,486.71999999999997,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
17454.0,187,10,1547.94,Marrakech,3,4,3,343,2,Clients à Risque / Perdus
17455.0,199,1,131.7,Marrakech,3,1,1,311,2,Clients à Risque / Perdus
17456.0,360,2,1225.42,Rabat,3,2,3,323,0,Clients Réguliers
17457.0,122,14,5984.8099999999995,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
17458.0,11,2,529.58,Marrakech,1,2,2,122,2,Clients à Risque / Perdus
17459.0,38,2,657.3,Casablanca,2,2,2,222,2,Clients à Risque / Perdus
17460.0,89,16,2228.27,Rabat,2,4,3,243,2,Clients à Risque / Perdus
17461.0,18,3,757.46,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
17462.0,55,2,675.69,Kenitra,2,2,2,222,2,Clients à Risque / Perdus
17463.0,11,7,2557.91,Marrakech,1,4,4,144,2,Clients à Risque / Perdus
17464.0,153,3,1000.94,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
17465.0,421,7,2542.79,Marrakech,4,4,4,444,0,Clients Réguliers
17466.0,6,2,763.28,Rabat,1,2,2,122,2,Clients à Risque / Perdus
17467.0,391,1,102.6,Rabat,4,1,1,411,0,Clients Réguliers
17468.0,5,3,194.8,Meknès,1,3,1,131,2,Clients à Risque / Perdus
17469.0,12,17,5051.25,Fès,1,4,4,144,2,Clients à Risque / Perdus
17470.0,40,11,2804.87,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17471.0,470,1,321.65000000000003,Marrakech,4,1,1,411,0,Clients Réguliers
17472.0,186,4,935.1,Marrakech,3,3,3,333,2,Clients à Risque / Perdus
17473.0,404,2,607.0,Casablanca,4,2,2,422,0,Clients Réguliers
17474.0,595,1,1047.0,Casablanca,4,1,3,413,0,Clients Réguliers
17475.0,74,1,194.37,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
17476.0,391,2,489.86,Marrakech,4,2,2,422,0,Clients Réguliers
17477.0,608,2,1144.3,Casablanca,4,2,3,423,0,Clients Réguliers
17478.0,403,2,1272.8,Marrakech,4,2,3,423,0,Clients Réguliers
17479.0,628,1,389.26000000000005,Rabat,4,1,2,412,0,Clients Réguliers
17480.0,73,2,902.03,Rabat,2,2,3,223,2,Clients à Risque / Perdus
17481.0,11,3,1083.19,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
17482.0,482,2,778.19,Kenitra,4,2,2,422,0,Clients Réguliers
17483.0,61,4,591.73,Tanger,2,3,2,232,2,Clients à Risque / Perdus
17484.0,571,2,209.57,Casablanca,4,2,1,421,0,Clients Réguliers
17486.0,256,1,396.87,Rabat,3,1,2,312,0,Clients Réguliers
17487.0,723,1,160.55,Kenitra,4,1,1,411,0,Clients Réguliers
17488.0,636,1,336.5,El Jadida,4,1,1,411,0,Clients Réguliers
17489.0,54,2,376.64,Marrakech,2,2,2,222,2,Clients à Risque / Perdus
17490.0,59,6,1979.3999999999999,Meknès,2,3,3,233,2,Clients à Risque / Perdus
17491.0,10,16,5538.17,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
17492.0,243,3,1122.42,Rabat,3,3,3,333,2,Clients à Risque / Perdus
17493.0,380,1,100.91000000000001,Casablanca,4,1,1,411,0,Clients Réguliers
17494.0,497,1,54.699999999999996,Rabat,4,1,1,411,0,Clients Réguliers
17495.0,3,3,806.72,Casablanca,1,3,2,132,2,Clients à Risque / Perdus
17496.0,354,4,1412.89,Fès,3,3,3,333,0,Clients Réguliers
17497.0,385,2,287.25,Rabat,4,2,1,421,0,Clients Réguliers
17498.0,71,1,272.22,Fès,2,1,1,211,2,Clients à Risque / Perdus
17499.0,285,2,1341.39,Rabat,3,2,3,323,0,Clients Réguliers
17500.0,12,3,1138.0,El Jadida,1,3,3,133,2,Clients à Risque / Perdus
17501.0,216,2,288.6,Marrakech,3,2,1,321,2,Clients à Risque / Perdus
17502.0,5,4,689.1,Tanger,1,3,2,132,2,Clients à Risque / Perdus
17503.0,34,1,340.43,Casablanca,2,1,1,211,2,Clients à Risque / Perdus
17504.0,202,18,9565.12,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
17505.0,157,5,2435.48,Casablanca,3,3,4,334,2,Clients à Risque / Perdus
17506.0,71,1,302.2,Rabat,2,1,1,211,2,Clients à Risque / Perdus
17507.0,257,2,605.58,Tanger,3,2,2,322,0,Clients Réguliers
17508.0,276,8,4579.23,Marrakech,3,4,4,344,2,Clients à Risque / Perdus
17509.0,53,8,6115.14,Marrakech,2,4,4,244,2,Clients à Risque / Perdus
17510.0,20,2,514.56,Rabat,1,2,2,122,2,Clients à Risque / Perdus
17511.0,12,58,168224.23,Rabat,1,4,4,144,1,VIP / Champions
17512.0,24,18,5467.820000000001,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
17513.0,67,3,1158.8,Tanger,2,3,3,233,2,Clients à Risque / Perdus
17514.0,123,2,542.83,Rabat,3,2,2,322,2,Clients à Risque / Perdus
17515.0,26,9,1617.46,Oujda,1,4,3,143,2,Clients à Risque / Perdus
17516.0,10,6,957.55,Marrakech,1,3,3,133,2,Clients à Risque / Perdus
17517.0,304,1,153.94,Casablanca,3,1,1,311,0,Clients Réguliers
17518.0,421,2,329.42,Casablanca,4,2,1,421,0,Clients Réguliers
17519.0,12,15,5109.47,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17520.0,49,1,546.81,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
17521.0,25,5,1278.06,Casablanca,1,3,3,133,2,Clients à Risque / Perdus
17522.0,134,4,912.25,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
17523.0,6,4,652.74,Tanger,1,3,2,132,2,Clients à Risque / Perdus
17524.0,356,3,539.14,Casablanca,3,3,2,332,0,Clients Réguliers
17525.0,355,3,1161.9,Casablanca,3,3,3,333,0,Clients Réguliers
17526.0,286,11,3842.94,Rabat,3,4,4,344,2,Clients à Risque / Perdus
17527.0,49,4,939.37,Rabat,2,3,3,233,2,Clients à Risque / Perdus
17528.0,13,7,3428.0,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17529.0,605,2,1240.25,Casablanca,4,2,3,423,0,Clients Réguliers
17530.0,11,11,2925.7,Tanger,1,4,4,144,2,Clients à Risque / Perdus
17531.0,185,3,1266.82,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
17532.0,381,1,65.34,Rabat,4,1,1,411,0,Clients Réguliers
17533.0,430,1,34.8,Rabat,4,1,1,411,0,Clients Réguliers
17534.0,49,5,1668.83,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
17535.0,275,1,164.4,Agadir,3,1,1,311,0,Clients Réguliers
17536.0,172,3,364.83,Tanger,3,3,2,332,2,Clients à Risque / Perdus
17537.0,25,2,897.62,Casablanca,1,2,3,123,2,Clients à Risque / Perdus
17538.0,21,1,98.42,Rabat,1,1,1,111,2,Clients à Risque / Perdus
17539.0,613,4,1226.57,Casablanca,4,3,3,433,0,Clients Réguliers
17540.0,20,6,1590.6000000000001,Rabat,1,3,3,133,2,Clients à Risque / Perdus
17541.0,505,1,124.46,Casablanca,4,1,1,411,0,Clients Réguliers
17542.0,265,3,341.7,Agadir,3,3,1,331,0,Clients Réguliers
17543.0,545,1,120.05,Fès,4,1,1,411,0,Clients Réguliers
17544.0,385,3,960.69,Casablanca,4,3,3,433,0,Clients Réguliers
17545.0,38,6,1448.54,Fès,2,3,3,233,2,Clients à Risque / Perdus
17547.0,371,2,727.85,Marrakech,3,2,2,322,0,Clients Réguliers
17548.0,229,4,731.26,Marrakech,3,3,2,332,2,Clients à Risque / Perdus
17549.0,19,2,148.86,Casablanca,1,2,1,121,2,Clients à Risque / Perdus
17550.0,192,9,2547.64,Casablanca,3,4,4,344,2,Clients à Risque / Perdus
17551.0,354,1,306.84,Marrakech,3,1,1,311,0,Clients Réguliers
17552.0,55,12,3085.29,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17553.0,125,4,3757.6,Agadir,3,3,4,334,2,Clients à Risque / Perdus
17554.0,12,4,1714.15,Tanger,1,3,3,133,2,Clients à Risque / Perdus
17555.0,15,5,1057.74,Rabat,1,3,3,133,2,Clients à Risque / Perdus
17556.0,201,2,300.67,Marrakech,3,2,1,321,2,Clients à Risque / Perdus
17557.0,10,4,575.46,Marrakech,1,3,2,132,2,Clients à Risque / Perdus
17558.0,388,1,259.17,Tanger,4,1,1,411,0,Clients Réguliers
17559.0,508,1,167.62,Oujda,4,1,1,411,0,Clients Réguliers
17560.0,90,9,1895.8,Tanger,2,4,3,243,2,Clients à Risque / Perdus
17561.0,15,4,722.34,Rabat,1,3,2,132,2,Clients à Risque / Perdus
17562.0,9,7,1122.38,Tanger,1,4,3,143,2,Clients à Risque / Perdus
17563.0,573,2,392.38,Marrakech,4,2,2,422,0,Clients Réguliers
17564.0,19,3,454.01,Fès,1,3,2,132,2,Clients à Risque / Perdus
17565.0,582,1,131.83,Casablanca,4,1,1,411,0,Clients Réguliers
17566.0,3,2,901.21,Marrakech,1,2,3,123,2,Clients à Risque / Perdus
17567.0,2,9,5356.03,Agadir,1,4,4,144,2,Clients à Risque / Perdus
17568.0,628,1,382.79,Rabat,4,1,2,412,0,Clients Réguliers
17569.0,327,1,344.14,Rabat,3,1,1,311,0,Clients Réguliers
17570.0,377,1,100.0,Casablanca,4,1,1,411,0,Clients Réguliers
17571.0,45,5,1703.75,Casablanca,2,3,3,233,2,Clients à Risque / Perdus
17572.0,66,10,723.01,Agadir,2,4,2,242,2,Clients à Risque / Perdus
17573.0,25,3,380.6,Tanger,1,3,2,132,2,Clients à Risque / Perdus
17574.0,238,1,185.65,Agadir,3,1,1,311,2,Clients à Risque / Perdus
17575.0,662,1,171.7,Casablanca,4,1,1,411,0,Clients Réguliers
17576.0,3,41,9056.81,El Jadida,1,4,4,144,2,Clients à Risque / Perdus
17577.0,641,2,348.75,Marrakech,4,2,2,422,0,Clients Réguliers
17578.0,213,7,1047.33,Rabat,3,4,3,343,2,Clients à Risque / Perdus
17579.0,133,3,575.24,Casablanca,3,3,2,332,2,Clients à Risque / Perdus
17580.0,248,5,545.27,Marrakech,3,3,2,332,2,Clients à Risque / Perdus
17581.0,29,40,17773.07,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17582.0,231,5,1450.7,Casablanca,3,3,3,333,2,Clients à Risque / Perdus
17583.0,555,1,135.95,Rabat,4,1,1,411,0,Clients Réguliers
17584.0,2,6,5309.42,Agadir,1,3,4,134,2,Clients à Risque / Perdus
17585.0,104,7,2093.3,Casablanca,3,4,3,343,2,Clients à Risque / Perdus
17586.0,615,1,167.4,Fès,4,1,1,411,0,Clients Réguliers
17587.0,623,1,181.66,Casablanca,4,1,1,411,0,Clients Réguliers
17588.0,95,7,2939.55,Tanger,2,4,4,244,2,Clients à Risque / Perdus
17589.0,55,18,14049.87,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17590.0,12,2,1158.29,El Jadida,1,2,3,123,2,Clients à Risque / Perdus
17591.0,68,8,2776.67,Casablanca,2,4,4,244,2,Clients à Risque / Perdus
17592.0,734,1,148.3,Marrakech,4,1,1,411,0,Clients Réguliers
17593.0,87,10,7417.6,Tanger,2,4,4,244,2,Clients à Risque / Perdus
17594.0,80,4,2497.88,Rabat,2,3,4,234,2,Clients à Risque / Perdus
17595.0,7,2,388.79,Casablanca,1,2,2,122,2,Clients à Risque / Perdus
17596.0,18,13,4920.67,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
17597.0,209,5,3484.09,Meknès,3,3,4,334,2,Clients à Risque / Perdus
17598.0,376,1,409.98,Tétouan,3,1,2,312,0,Clients Réguliers
17599.0,473,1,52.05,Agadir,4,1,1,411,0,Clients Réguliers
17600.0,13,1,161.67000000000002,Tanger,1,1,1,111,2,Clients à Risque / Perdus
17601.0,234,2,421.48,El Jadida,3,2,2,322,2,Clients à Risque / Perdus
17602.0,18,13,6362.44,Agadir,1,4,4,144,2,Clients à Risque / Perdus
17603.0,73,4,1793.48,Tanger,2,3,3,233,2,Clients à Risque / Perdus
17604.0,212,6,945.9300000000001,Tanger,3,3,3,333,2,Clients à Risque / Perdus
17605.0,585,1,160.75,Rabat,4,1,1,411,0,Clients Réguliers
17606.0,732,1,87.30000000000001,Fès,4,1,1,411,0,Clients Réguliers
17607.0,372,1,333.81,Rabat,3,1,1,311,0,Clients Réguliers
17608.0,29,4,498.53,Casablanca,2,3,2,232,2,Clients à Risque / Perdus
17609.0,36,11,1894.34,Meknès,2,4,3,243,2,Clients à Risque / Perdus
17610.0,535,5,1529.49,Casablanca,4,3,3,433,0,Clients Réguliers
17611.0,2,28,8371.98,Casablanca,1,4,4,144,2,Clients à Risque / Perdus
17612.0,48,18,5394.86,Rabat,2,4,4,244,2,Clients à Risque / Perdus
17613.0,18,14,4559.150000000001,Rabat,1,4,4,144,2,Clients à Risque / Perdus
17614.0,52,1,390.07,Casablanca,2,1,2,212,2,Clients à Risque / Perdus
17615.0,125,6,733.2,Tanger,3,3,2,332,2,Clients à Risque / Perdus
